order_id,order_date,order_time,custid,status
1843,31-01-2015,21:28:07,105,Success
1844,31-01-2015,22:09:40,106,Success
1845,31-01-2015,22:43:07,101,Delivered
1846,01-02-2015,11:32:07,105,Success
1847,01-02-2015,11:36:27,109,Delivered
1848,01-02-2015,11:40:46,104,Delivered
1849,01-02-2015,11:40:47,103,Success
1850,01-02-2015,11:44:12,108,Cancelled
1851,01-02-2015,11:49:01,106,Failed
1852,01-02-2015,11:54:36,106,Delivered
1853,01-02-2015,12:12:59,101,Delivered
1854,01-02-2015,12:27:17,103,Cancelled
1855,01-02-2015,12:28:09,102,Cancelled
1856,01-02-2015,12:32:48,107,Failed
1857,01-02-2015,12:34:00,110,Delivered
1858,01-02-2015,12:43:50,107,Success
1859,01-02-2015,13:18:55,102,Failed
1860,01-02-2015,13:19:52,107,Delivered
1861,01-02-2015,13:21:23,107,Delivered
1862,01-02-2015,13:27:02,110,Delivered
1863,01-02-2015,13:39:45,105,Cancelled
1864,01-02-2015,13:46:26,103,Success
1865,01-02-2015,14:09:37,105,Cancelled
1866,01-02-2015,14:18:56,101,Failed
1867,01-02-2015,14:35:50,109,Delivered
1868,01-02-2015,14:35:56,107,Delivered
1869,01-02-2015,14:37:38,109,Failed
1870,01-02-2015,14:45:45,110,Failed
1871,01-02-2015,15:01:40,103,Delivered
1872,01-02-2015,15:07:28,110,Cancelled
1873,01-02-2015,15:09:20,108,Delivered
1874,01-02-2015,15:19:35,109,Success
1875,01-02-2015,15:52:26,101,Failed
1876,01-02-2015,15:56:21,102,Failed
1877,01-02-2015,16:03:52,106,Success
1878,01-02-2015,16:07:22,109,Success
1879,01-02-2015,16:14:27,101,Failed
1880,01-02-2015,16:15:40,106,Cancelled
1881,01-02-2015,16:16:16,109,Success
1882,01-02-2015,16:18:31,107,Success
1883,01-02-2015,16:25:39,105,Cancelled
1884,01-02-2015,16:34:15,106,Success
1885,01-02-2015,16:34:57,107,Failed
1886,01-02-2015,16:43:54,101,Cancelled
1887,01-02-2015,16:48:06,103,Cancelled
1888,01-02-2015,17:01:44,110,Delivered
1889,01-02-2015,17:03:26,104,Success
1890,01-02-2015,17:09:36,106,Failed
1891,01-02-2015,17:11:07,105,Failed
1892,01-02-2015,17:11:28,108,Failed
1893,01-02-2015,17:11:36,107,Cancelled
1894,01-02-2015,17:13:57,105,Success
1895,01-02-2015,17:24:50,106,Cancelled
1896,01-02-2015,17:28:49,101,Failed
1897,01-02-2015,17:32:37,102,Failed
1898,01-02-2015,17:34:26,103,Cancelled
1899,01-02-2015,17:35:39,110,Cancelled
1900,01-02-2015,17:42:49,105,Cancelled
1901,01-02-2015,17:47:51,104,Cancelled
1902,01-02-2015,17:50:51,104,Cancelled
1903,01-02-2015,18:06:22,101,Failed
1904,01-02-2015,18:13:17,110,Failed
1905,01-02-2015,18:14:34,108,Success
1906,01-02-2015,18:17:07,110,Delivered
1907,01-02-2015,18:25:35,110,Cancelled
1908,01-02-2015,18:28:56,110,Failed
1909,01-02-2015,18:45:56,105,Failed
1910,01-02-2015,18:57:06,101,Delivered
1911,01-02-2015,19:01:15,110,Failed
1912,01-02-2015,19:01:32,109,Delivered
1913,01-02-2015,19:04:46,102,Delivered
1914,01-02-2015,19:24:03,105,Success
1915,01-02-2015,19:24:26,104,Cancelled
1916,01-02-2015,19:27:59,106,Success
1917,01-02-2015,19:48:51,104,Cancelled
1918,01-02-2015,19:50:54,101,Failed
1919,01-02-2015,20:03:59,105,Cancelled
1920,01-02-2015,20:04:38,107,Cancelled
1921,01-02-2015,20:07:50,108,Success
1922,01-02-2015,20:09:20,106,Failed
1923,01-02-2015,20:34:14,104,Cancelled
1924,01-02-2015,20:40:02,104,Cancelled
1925,01-02-2015,20:43:56,109,Failed
1926,01-02-2015,21:12:29,109,Success
1927,01-02-2015,21:31:03,106,Failed
1928,01-02-2015,21:57:20,101,Cancelled
1929,01-02-2015,22:08:01,110,Success
1930,01-02-2015,22:11:02,110,Delivered
1931,01-02-2015,22:15:43,109,Failed
1932,01-02-2015,22:29:35,108,Failed
1933,02-02-2015,11:17:08,101,Delivered
1934,02-02-2015,11:24:45,109,Success
1935,02-02-2015,11:24:47,108,Failed
1936,02-02-2015,11:34:50,107,Success
1937,02-02-2015,11:43:47,102,Failed
1938,02-02-2015,11:46:18,108,Failed
1939,02-02-2015,12:29:44,105,Failed
1940,02-02-2015,12:30:48,101,Failed
1941,02-02-2015,12:33:21,109,Success
1942,02-02-2015,12:38:58,109,Failed
1943,02-02-2015,12:40:35,106,Delivered
1944,02-02-2015,12:49:13,110,Delivered
1945,02-02-2015,12:50:14,108,Success
1946,02-02-2015,13:01:49,106,Failed
1947,02-02-2015,13:12:14,109,Cancelled
1948,02-02-2015,13:13:28,108,Success
1949,02-02-2015,13:14:06,110,Delivered
1950,02-02-2015,13:14:40,110,Delivered
1951,02-02-2015,13:39:08,107,Failed
1952,02-02-2015,13:41:46,109,Failed
1953,02-02-2015,13:42:31,102,Success
1954,02-02-2015,13:53:10,101,Delivered
1955,02-02-2015,14:28:24,105,Cancelled
1956,02-02-2015,14:36:07,102,Failed
1957,02-02-2015,14:50:01,109,Cancelled
1958,02-02-2015,15:05:43,110,Delivered
1959,02-02-2015,15:09:10,101,Success
1960,02-02-2015,15:15:16,104,Cancelled
1961,02-02-2015,15:29:57,102,Delivered
1962,02-02-2015,15:32:15,104,Failed
1963,02-02-2015,15:59:08,103,Failed
1964,02-02-2015,16:09:42,105,Delivered
1965,02-02-2015,16:10:04,107,Delivered
1966,02-02-2015,16:14:14,108,Failed
1967,02-02-2015,16:41:43,104,Failed
1968,02-02-2015,16:58:41,102,Success
1969,02-02-2015,17:10:43,107,Cancelled
1970,02-02-2015,17:30:16,104,Failed
1971,02-02-2015,17:31:16,105,Success
1972,02-02-2015,17:35:29,103,Success
1973,02-02-2015,17:48:51,108,Failed
1974,02-02-2015,17:49:37,101,Delivered
1975,02-02-2015,18:07:34,104,Cancelled
1976,02-02-2015,18:25:11,109,Cancelled
1977,02-02-2015,18:27:37,109,Cancelled
1978,02-02-2015,19:03:28,109,Failed
1979,02-02-2015,19:05:23,107,Failed
1980,02-02-2015,19:07:15,106,Success
1981,02-02-2015,19:10:40,109,Delivered
1982,02-02-2015,19:36:26,109,Failed
1983,02-02-2015,19:39:08,108,Cancelled
1984,02-02-2015,19:50:13,110,Success
1985,02-02-2015,20:00:05,104,Cancelled
1986,02-02-2015,20:07:17,101,Delivered
1987,02-02-2015,20:09:54,104,Delivered
1988,02-02-2015,20:46:01,106,Delivered
1989,02-02-2015,21:15:17,104,Cancelled
1990,02-02-2015,21:22:35,104,Failed
1991,02-02-2015,21:47:12,108,Failed
1992,02-02-2015,21:48:32,101,Delivered
1993,02-02-2015,22:07:29,101,Cancelled
1994,02-02-2015,22:08:10,107,Cancelled
1995,02-02-2015,22:19:33,104,Cancelled
1996,03-02-2015,11:25:25,109,Cancelled
1997,03-02-2015,11:35:10,107,Delivered
1998,03-02-2015,11:47:03,109,Success
1999,03-02-2015,12:07:51,107,Failed
2000,03-02-2015,12:14:27,101,Failed
2001,03-02-2015,12:20:45,108,Success
2002,03-02-2015,12:21:10,106,Success
2003,03-02-2015,12:21:25,104,Cancelled
2004,03-02-2015,12:24:06,104,Delivered
2005,03-02-2015,12:32:02,104,Success
2006,03-02-2015,12:35:28,103,Cancelled
2007,03-02-2015,12:37:21,108,Failed
2008,03-02-2015,12:47:12,110,Success
2009,03-02-2015,12:55:07,103,Delivered
2010,03-02-2015,13:00:41,108,Failed
2011,03-02-2015,13:01:28,104,Delivered
2012,03-02-2015,13:19:00,108,Failed
2013,03-02-2015,13:20:46,106,Cancelled
2014,03-02-2015,13:23:13,101,Success
2015,03-02-2015,13:23:49,102,Success
2016,03-02-2015,13:47:00,102,Failed
2017,03-02-2015,13:51:56,104,Success
2018,03-02-2015,14:06:04,103,Delivered
2019,03-02-2015,14:14:03,102,Success
2020,03-02-2015,14:14:05,102,Failed
2021,03-02-2015,14:25:13,108,Failed
2022,03-02-2015,14:36:36,103,Cancelled
2023,03-02-2015,15:05:28,105,Cancelled
2024,03-02-2015,16:04:02,102,Success
2025,03-02-2015,16:11:01,102,Success
2026,03-02-2015,16:11:48,107,Success
2027,03-02-2015,16:20:30,102,Success
2028,03-02-2015,16:38:16,110,Failed
2029,03-02-2015,16:47:49,109,Delivered
2030,03-02-2015,16:50:44,108,Delivered
2031,03-02-2015,16:51:05,109,Delivered
2032,03-02-2015,17:12:51,110,Failed
2033,03-02-2015,17:13:15,101,Delivered
2034,03-02-2015,17:15:18,107,Failed
2035,03-02-2015,17:16:16,108,Cancelled
2036,03-02-2015,17:17:29,103,Failed
2037,03-02-2015,17:30:57,107,Failed
2038,03-02-2015,17:31:35,106,Failed
2039,03-02-2015,17:36:07,110,Delivered
2040,03-02-2015,17:36:45,109,Failed
2041,03-02-2015,17:40:35,102,Failed
2042,03-02-2015,18:01:43,104,Cancelled
2043,03-02-2015,18:23:13,104,Cancelled
2044,03-02-2015,18:33:46,109,Failed
2045,03-02-2015,18:46:11,108,Success
2046,03-02-2015,18:46:54,102,Delivered
2047,03-02-2015,18:47:08,105,Cancelled
2048,03-02-2015,18:48:26,106,Success
2049,03-02-2015,19:00:24,101,Cancelled
2050,03-02-2015,19:20:46,102,Failed
2051,03-02-2015,19:51:00,109,Success
2052,03-02-2015,19:54:31,104,Failed
2053,03-02-2015,20:42:43,104,Delivered
2054,03-02-2015,20:46:45,110,Cancelled
2055,03-02-2015,20:59:30,103,Success
2056,03-02-2015,21:05:04,104,Cancelled
2057,03-02-2015,21:11:26,102,Cancelled
2058,04-02-2015,11:19:17,103,Delivered
2059,04-02-2015,11:41:34,109,Delivered
2060,04-02-2015,11:45:09,105,Cancelled
2061,04-02-2015,11:49:00,107,Delivered
2062,04-02-2015,11:56:32,107,Success
2063,04-02-2015,12:25:02,105,Success
2064,04-02-2015,12:26:39,110,Delivered
2065,04-02-2015,12:27:21,110,Delivered
2066,04-02-2015,12:44:20,107,Success
2067,04-02-2015,12:47:00,103,Failed
2068,04-02-2015,12:49:48,101,Delivered
2069,04-02-2015,12:58:32,105,Failed
2070,04-02-2015,13:00:47,109,Cancelled
2071,04-02-2015,13:06:29,104,Success
2072,04-02-2015,13:08:24,107,Cancelled
2073,04-02-2015,13:35:51,105,Cancelled
2074,04-02-2015,13:41:08,105,Failed
2075,04-02-2015,14:03:04,101,Cancelled
2076,04-02-2015,14:11:44,109,Cancelled
2077,04-02-2015,14:31:27,102,Failed
2078,04-02-2015,14:49:29,106,Success
2079,04-02-2015,14:57:11,104,Success
2080,04-02-2015,14:58:48,104,Failed
2081,04-02-2015,15:14:39,102,Cancelled
2082,04-02-2015,15:16:20,105,Cancelled
2083,04-02-2015,15:40:20,109,Success
2084,04-02-2015,16:06:23,109,Delivered
2085,04-02-2015,16:16:36,108,Success
2086,04-02-2015,16:38:50,110,Failed
2087,04-02-2015,16:39:18,101,Failed
2088,04-02-2015,16:48:57,110,Cancelled
2089,04-02-2015,17:05:16,110,Cancelled
2090,04-02-2015,17:17:07,102,Failed
2091,04-02-2015,17:17:43,101,Failed
2092,04-02-2015,17:31:43,107,Delivered
2093,04-02-2015,17:33:29,107,Success
2094,04-02-2015,17:35:45,109,Cancelled
2095,04-02-2015,17:49:55,102,Failed
2096,04-02-2015,18:11:16,103,Delivered
2097,04-02-2015,18:13:32,104,Success
2098,04-02-2015,18:16:27,102,Success
2099,04-02-2015,18:44:17,108,Success
2100,04-02-2015,18:46:03,110,Cancelled
2101,04-02-2015,19:27:08,110,Delivered
2102,04-02-2015,19:30:52,101,Cancelled
2103,04-02-2015,19:38:28,102,Delivered
2104,04-02-2015,20:09:43,103,Cancelled
2105,04-02-2015,20:22:27,106,Cancelled
2106,04-02-2015,20:54:54,102,Failed
2107,04-02-2015,21:01:41,104,Delivered
2108,04-02-2015,21:05:07,107,Delivered
2109,04-02-2015,21:13:14,105,Cancelled
2110,04-02-2015,21:16:34,104,Success
2111,04-02-2015,21:28:44,108,Success
2112,04-02-2015,22:07:51,106,Success
2113,04-02-2015,22:16:08,106,Cancelled
2114,04-02-2015,22:26:28,105,Success
2115,05-02-2015,11:15:19,107,Failed
2116,05-02-2015,12:11:52,101,Cancelled
2117,05-02-2015,12:20:33,104,Cancelled
2118,05-02-2015,12:24:57,104,Failed
2119,05-02-2015,12:30:46,105,Success
2120,05-02-2015,12:47:12,110,Cancelled
2121,05-02-2015,12:50:51,102,Cancelled
2122,05-02-2015,12:52:55,103,Cancelled
2123,05-02-2015,12:54:56,102,Delivered
2124,05-02-2015,12:56:27,101,Delivered
2125,05-02-2015,13:06:10,103,Delivered
2126,05-02-2015,13:31:29,109,Success
2127,05-02-2015,13:42:16,104,Cancelled
2128,05-02-2015,13:42:50,104,Cancelled
2129,05-02-2015,13:48:38,102,Cancelled
2130,05-02-2015,14:17:14,103,Cancelled
2131,05-02-2015,14:17:24,109,Cancelled
2132,05-02-2015,14:18:04,106,Failed
2133,05-02-2015,14:18:52,103,Success
2134,05-02-2015,14:36:32,108,Cancelled
2135,05-02-2015,14:38:28,107,Delivered
2136,05-02-2015,14:54:49,101,Delivered
2137,05-02-2015,15:00:15,109,Delivered
2138,05-02-2015,15:08:13,101,Success
2139,05-02-2015,15:41:58,110,Success
2140,05-02-2015,16:55:35,105,Failed
2141,05-02-2015,17:00:13,106,Success
2142,05-02-2015,17:36:09,108,Success
2143,05-02-2015,17:44:52,110,Cancelled
2144,05-02-2015,17:48:08,102,Success
2145,05-02-2015,17:57:12,103,Failed
2146,05-02-2015,18:04:19,105,Failed
2147,05-02-2015,18:11:25,103,Success
2148,05-02-2015,18:15:37,108,Delivered
2149,05-02-2015,18:19:51,101,Failed
2150,05-02-2015,18:22:25,110,Success
2151,05-02-2015,18:22:28,104,Failed
2152,05-02-2015,18:35:11,107,Failed
2153,05-02-2015,18:38:01,107,Delivered
2154,05-02-2015,18:55:27,110,Delivered
2155,05-02-2015,18:59:56,110,Failed
2156,05-02-2015,19:29:29,108,Failed
2157,05-02-2015,19:39:29,105,Failed
2158,05-02-2015,19:49:47,110,Success
2159,05-02-2015,19:55:12,104,Cancelled
2160,05-02-2015,20:01:50,103,Success
2161,05-02-2015,20:10:24,105,Cancelled
2162,05-02-2015,20:15:06,101,Cancelled
2163,05-02-2015,20:18:08,101,Delivered
2164,05-02-2015,20:23:49,105,Delivered
2165,05-02-2015,20:29:51,103,Success
2166,05-02-2015,20:41:36,107,Cancelled
2167,05-02-2015,20:56:14,106,Failed
2168,05-02-2015,20:59:08,101,Delivered
2169,05-02-2015,21:23:02,110,Delivered
2170,05-02-2015,21:34:23,102,Cancelled
2171,05-02-2015,21:48:24,103,Failed
2172,05-02-2015,21:51:44,109,Success
2173,05-02-2015,21:56:42,105,Success
2174,05-02-2015,22:00:17,103,Failed
2175,06-02-2015,11:16:08,107,Failed
2176,06-02-2015,11:18:53,104,Success
2177,06-02-2015,11:25:48,103,Cancelled
2178,06-02-2015,11:32:25,101,Delivered
2179,06-02-2015,11:54:09,102,Success
2180,06-02-2015,11:59:14,102,Delivered
2181,06-02-2015,12:06:15,108,Delivered
2182,06-02-2015,12:22:30,110,Failed
2183,06-02-2015,12:25:17,101,Cancelled
2184,06-02-2015,12:40:25,106,Cancelled
2185,06-02-2015,12:54:25,107,Success
2186,06-02-2015,13:03:16,107,Cancelled
2187,06-02-2015,13:10:13,105,Failed
2188,06-02-2015,13:13:33,103,Cancelled
2189,06-02-2015,13:14:59,107,Success
2190,06-02-2015,13:19:45,108,Success
2191,06-02-2015,13:19:59,107,Cancelled
2192,06-02-2015,13:20:41,103,Failed
2193,06-02-2015,13:21:21,108,Success
2194,06-02-2015,13:22:11,102,Cancelled
2195,06-02-2015,13:39:29,110,Delivered
2196,06-02-2015,13:45:32,105,Delivered
2197,06-02-2015,14:01:18,106,Failed
2198,06-02-2015,14:13:09,106,Failed
2199,06-02-2015,14:36:06,107,Failed
2200,06-02-2015,15:21:45,102,Failed
2201,06-02-2015,15:24:02,109,Delivered
2202,06-02-2015,15:31:14,102,Success
2203,06-02-2015,16:11:41,103,Delivered
2204,06-02-2015,16:28:46,104,Failed
2205,06-02-2015,16:39:28,106,Success
2206,06-02-2015,16:59:29,105,Delivered
2207,06-02-2015,17:00:57,105,Cancelled
2208,06-02-2015,17:10:44,103,Success
2209,06-02-2015,17:11:37,106,Delivered
2210,06-02-2015,17:24:07,110,Success
2211,06-02-2015,17:30:36,106,Cancelled
2212,06-02-2015,17:52:48,105,Failed
2213,06-02-2015,17:53:26,108,Failed
2214,06-02-2015,17:57:31,109,Failed
2215,06-02-2015,18:07:53,109,Success
2216,06-02-2015,18:10:26,103,Delivered
2217,06-02-2015,18:21:44,106,Success
2218,06-02-2015,18:29:00,102,Delivered
2219,06-02-2015,18:41:54,107,Cancelled
2220,06-02-2015,18:46:32,106,Failed
2221,06-02-2015,18:47:16,106,Success
2222,06-02-2015,18:51:55,110,Cancelled
2223,06-02-2015,19:02:30,109,Cancelled
2224,06-02-2015,19:02:49,107,Cancelled
2225,06-02-2015,19:23:26,109,Delivered
2226,06-02-2015,19:29:57,108,Failed
2227,06-02-2015,19:43:48,104,Cancelled
2228,06-02-2015,20:04:33,106,Delivered
2229,06-02-2015,20:16:54,104,Success
2230,06-02-2015,20:41:12,103,Cancelled
2231,06-02-2015,20:42:58,109,Cancelled
2232,06-02-2015,20:50:02,106,Success
2233,06-02-2015,21:07:01,110,Success
2234,06-02-2015,21:17:17,108,Failed
2235,06-02-2015,21:26:37,106,Cancelled
2236,06-02-2015,21:32:03,110,Cancelled
2237,06-02-2015,21:37:09,102,Delivered
2238,06-02-2015,21:38:28,102,Failed
2239,06-02-2015,22:09:09,107,Failed
2240,06-02-2015,22:22:17,108,Cancelled
2241,07-02-2015,11:40:43,105,Cancelled
2242,07-02-2015,11:57:32,101,Cancelled
2243,07-02-2015,12:22:59,110,Success
2244,07-02-2015,12:24:36,101,Failed
2245,07-02-2015,12:30:31,101,Success
2246,07-02-2015,12:52:30,110,Failed
2247,07-02-2015,13:15:55,103,Success
2248,07-02-2015,13:22:06,104,Delivered
2249,07-02-2015,13:24:15,109,Cancelled
2250,07-02-2015,13:31:14,109,Delivered
2251,07-02-2015,13:58:00,101,Delivered
2252,07-02-2015,14:32:17,101,Failed
2253,07-02-2015,14:54:01,109,Success
2254,07-02-2015,15:00:58,103,Failed
2255,07-02-2015,15:15:54,106,Cancelled
2256,07-02-2015,15:22:04,101,Cancelled
2257,07-02-2015,15:28:55,110,Delivered
2258,07-02-2015,15:34:05,110,Failed
2259,07-02-2015,15:41:25,102,Cancelled
2260,07-02-2015,15:43:28,103,Success
2261,07-02-2015,15:48:00,105,Cancelled
2262,07-02-2015,16:36:54,109,Delivered
2263,07-02-2015,16:42:45,104,Cancelled
2264,07-02-2015,16:46:03,103,Success
2265,07-02-2015,17:05:42,108,Cancelled
2266,07-02-2015,17:20:38,106,Delivered
2267,07-02-2015,17:22:30,106,Cancelled
2268,07-02-2015,17:27:05,102,Success
2269,07-02-2015,17:40:20,107,Cancelled
2270,07-02-2015,17:57:15,106,Success
2271,07-02-2015,18:09:56,106,Delivered
2272,07-02-2015,18:17:46,101,Success
2273,07-02-2015,18:31:29,106,Cancelled
2274,07-02-2015,18:35:51,104,Success
2275,07-02-2015,18:42:49,103,Cancelled
2276,07-02-2015,18:44:16,102,Cancelled
2277,07-02-2015,18:53:49,105,Failed
2278,07-02-2015,19:02:51,110,Cancelled
2279,07-02-2015,19:13:49,106,Success
2280,07-02-2015,19:14:00,108,Success
2281,07-02-2015,19:15:58,106,Cancelled
2282,07-02-2015,19:33:21,101,Success
2283,07-02-2015,19:34:04,109,Success
2284,07-02-2015,19:35:53,106,Success
2285,07-02-2015,19:38:29,107,Success
2286,07-02-2015,19:42:45,109,Cancelled
2287,07-02-2015,20:13:16,101,Delivered
2288,07-02-2015,20:20:41,110,Delivered
2289,07-02-2015,20:29:43,108,Cancelled
2290,07-02-2015,20:47:23,104,Cancelled
2291,07-02-2015,20:55:05,110,Failed
2292,07-02-2015,20:57:53,106,Delivered
2293,07-02-2015,21:14:52,103,Cancelled
2294,07-02-2015,21:16:09,104,Failed
2295,07-02-2015,21:21:53,104,Failed
2296,07-02-2015,21:24:01,103,Success
2297,07-02-2015,21:35:12,102,Delivered
2298,07-02-2015,21:40:33,104,Cancelled
2299,07-02-2015,21:55:00,106,Delivered
2300,07-02-2015,21:59:07,108,Delivered
2301,07-02-2015,22:10:57,108,Delivered
2302,08-02-2015,11:46:15,104,Failed
2303,08-02-2015,12:10:20,101,Delivered
2304,08-02-2015,12:22:04,109,Delivered
2305,08-02-2015,12:27:40,108,Success
2306,08-02-2015,12:45:27,104,Success
2307,08-02-2015,12:51:06,101,Cancelled
2308,08-02-2015,13:03:37,105,Failed
2309,08-02-2015,13:06:36,109,Cancelled
2310,08-02-2015,13:38:04,101,Success
2311,08-02-2015,13:38:52,105,Failed
2312,08-02-2015,14:10:27,107,Failed
2313,08-02-2015,14:12:59,102,Cancelled
2314,08-02-2015,14:25:11,107,Success
2315,08-02-2015,14:33:52,106,Failed
2316,08-02-2015,14:37:47,101,Cancelled
2317,08-02-2015,14:49:35,110,Delivered
2318,08-02-2015,15:00:00,103,Delivered
2319,08-02-2015,15:10:49,105,Success
2320,08-02-2015,15:27:41,101,Cancelled
2321,08-02-2015,15:33:33,107,Success
2322,08-02-2015,15:46:13,107,Delivered
2323,08-02-2015,16:07:18,110,Failed
2324,08-02-2015,16:16:21,107,Delivered
2325,08-02-2015,16:28:32,106,Delivered
2326,08-02-2015,16:28:40,105,Failed
2327,08-02-2015,16:58:21,103,Success
2328,08-02-2015,17:02:47,107,Failed
2329,08-02-2015,17:19:00,109,Failed
2330,08-02-2015,17:19:54,102,Failed
2331,08-02-2015,17:20:08,103,Failed
2332,08-02-2015,17:53:01,108,Failed
2333,08-02-2015,18:02:00,102,Cancelled
2334,08-02-2015,18:06:04,108,Success
2335,08-02-2015,18:20:27,109,Failed
2336,08-02-2015,18:24:31,107,Failed
2337,08-02-2015,18:50:18,107,Cancelled
2338,08-02-2015,18:51:54,107,Delivered
2339,08-02-2015,18:54:41,107,Success
2340,08-02-2015,18:59:56,109,Success
2341,08-02-2015,19:07:53,102,Success
2342,08-02-2015,19:12:49,101,Success
2343,08-02-2015,19:20:14,107,Success
2344,08-02-2015,20:20:37,106,Delivered
2345,08-02-2015,20:20:51,102,Success
2346,08-02-2015,20:25:39,102,Delivered
2347,08-02-2015,20:28:32,106,Delivered
2348,08-02-2015,20:58:36,109,Delivered
2349,08-02-2015,20:59:06,101,Cancelled
2350,08-02-2015,21:21:37,108,Failed
2351,08-02-2015,21:52:14,105,Success
2352,08-02-2015,22:21:27,105,Cancelled
2353,08-02-2015,22:23:41,104,Failed
2354,08-02-2015,22:36:28,102,Success
2355,09-02-2015,11:26:25,109,Success
2356,09-02-2015,11:31:10,105,Delivered
2357,09-02-2015,11:44:49,101,Success
2358,09-02-2015,12:13:41,102,Cancelled
2359,09-02-2015,12:16:09,105,Cancelled
2360,09-02-2015,12:19:47,109,Delivered
2361,09-02-2015,12:23:58,108,Delivered
2362,09-02-2015,12:30:05,110,Cancelled
2363,09-02-2015,12:35:50,105,Cancelled
2364,09-02-2015,12:52:36,109,Delivered
2365,09-02-2015,13:02:33,105,Success
2366,09-02-2015,13:07:01,101,Delivered
2367,09-02-2015,13:08:29,107,Cancelled
2368,09-02-2015,13:35:05,108,Failed
2369,09-02-2015,14:00:19,102,Cancelled
2370,09-02-2015,14:00:23,101,Cancelled
2371,09-02-2015,14:00:40,102,Cancelled
2372,09-02-2015,14:04:34,107,Cancelled
2373,09-02-2015,14:29:17,101,Delivered
2374,09-02-2015,14:35:54,109,Cancelled
2375,09-02-2015,15:14:42,101,Failed
2376,09-02-2015,15:25:59,102,Delivered
2377,09-02-2015,15:26:16,106,Cancelled
2378,09-02-2015,16:05:30,109,Delivered
2379,09-02-2015,16:18:14,107,Failed
2380,09-02-2015,16:22:26,107,Cancelled
2381,09-02-2015,16:49:40,104,Failed
2382,09-02-2015,17:09:34,101,Success
2383,09-02-2015,17:12:03,105,Failed
2384,09-02-2015,17:17:07,108,Delivered
2385,09-02-2015,17:23:46,103,Failed
2386,09-02-2015,17:36:17,104,Cancelled
2387,09-02-2015,17:38:39,107,Cancelled
2388,09-02-2015,17:46:35,109,Delivered
2389,09-02-2015,17:57:51,104,Success
2390,09-02-2015,18:02:29,110,Failed
2391,09-02-2015,18:05:26,110,Failed
2392,09-02-2015,18:05:44,102,Cancelled
2393,09-02-2015,18:06:54,109,Delivered
2394,09-02-2015,18:14:43,103,Success
2395,09-02-2015,18:33:38,106,Success
2396,09-02-2015,18:34:07,104,Failed
2397,09-02-2015,18:35:19,106,Failed
2398,09-02-2015,18:53:44,110,Cancelled
2399,09-02-2015,19:00:56,110,Cancelled
2400,09-02-2015,19:30:28,108,Success
2401,09-02-2015,19:33:50,109,Success
2402,09-02-2015,19:38:23,106,Cancelled
2403,09-02-2015,19:54:24,107,Success
2404,09-02-2015,20:09:44,108,Success
2405,09-02-2015,20:38:13,107,Failed
2406,09-02-2015,21:08:21,109,Success
2407,09-02-2015,21:51:59,106,Delivered
2408,09-02-2015,22:01:04,103,Delivered
2409,10-02-2015,11:28:16,103,Cancelled
2410,10-02-2015,11:43:09,108,Cancelled
2411,10-02-2015,11:53:29,105,Success
2412,10-02-2015,12:09:03,109,Failed
2413,10-02-2015,12:10:19,106,Success
2414,10-02-2015,12:10:37,104,Delivered
2415,10-02-2015,12:34:39,102,Success
2416,10-02-2015,12:37:42,109,Success
2417,10-02-2015,12:38:36,109,Cancelled
2418,10-02-2015,12:40:03,102,Delivered
2419,10-02-2015,12:41:17,104,Delivered
2420,10-02-2015,12:43:17,108,Success
2421,10-02-2015,12:48:04,105,Cancelled
2422,10-02-2015,12:58:32,109,Cancelled
2423,10-02-2015,13:04:06,107,Success
2424,10-02-2015,13:04:23,101,Failed
2425,10-02-2015,13:17:12,102,Delivered
2426,10-02-2015,13:37:25,110,Cancelled
2427,10-02-2015,13:42:50,105,Cancelled
2428,10-02-2015,13:45:23,103,Failed
2429,10-02-2015,13:49:59,103,Success
2430,10-02-2015,13:54:52,102,Cancelled
2431,10-02-2015,14:06:28,106,Failed
2432,10-02-2015,14:11:49,106,Cancelled
2433,10-02-2015,14:23:45,108,Cancelled
2434,10-02-2015,14:25:40,106,Failed
2435,10-02-2015,14:28:48,101,Failed
2436,10-02-2015,14:58:42,107,Failed
2437,10-02-2015,15:01:08,109,Delivered
2438,10-02-2015,15:31:30,103,Success
2439,10-02-2015,16:43:26,108,Delivered
2440,10-02-2015,16:43:55,101,Delivered
2441,10-02-2015,16:49:23,104,Delivered
2442,10-02-2015,16:49:38,110,Delivered
2443,10-02-2015,16:54:05,107,Delivered
2444,10-02-2015,17:02:57,104,Delivered
2445,10-02-2015,17:10:46,101,Cancelled
2446,10-02-2015,17:19:06,101,Cancelled
2447,10-02-2015,17:20:30,105,Delivered
2448,10-02-2015,17:26:11,102,Failed
2449,10-02-2015,17:51:44,105,Success
2450,10-02-2015,17:55:50,103,Failed
2451,10-02-2015,17:58:53,101,Success
2452,10-02-2015,18:09:01,105,Failed
2453,10-02-2015,18:51:01,104,Delivered
2454,10-02-2015,19:00:37,103,Delivered
2455,10-02-2015,19:07:28,110,Delivered
2456,10-02-2015,19:19:00,109,Failed
2457,10-02-2015,20:01:34,108,Success
2458,10-02-2015,20:09:17,105,Failed
2459,10-02-2015,20:12:30,101,Success
2460,10-02-2015,20:13:13,110,Cancelled
2461,10-02-2015,20:14:23,104,Success
2462,10-02-2015,20:18:10,101,Failed
2463,10-02-2015,20:20:20,104,Success
